,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,leaguePoints,rank,wins,losses
265,XKhWRMCtkKT_lN6eHzhYtj5CZf8D8czyC5-rStfqfH0gUAY,9VpnxaiHU0Q89BM81PrXgpWG1EBcqnRS7-0zrDzfvDxS7w,Y60gFYh43almnQF2QEgNzbPpb5Nfss8IaSPCNXU2Ogp8-RGmkrYUKiZV12bvJWiSKLFvUaH60h1v1w,StaTup,11,1683633614000,191,850,I,100,75
266,BP_zzFxoBvon7xPBZhIJPkHj8zT1ECKmrOE4tQKJhozplrE,KR0i1jmCXFn8Unv8U8cCDoWn5wwLv7dph_7AElAi2_LimQ,abm78SdWEA76Myf7ZzIAwrlDkL0okQjQYK5AZA07CbUNmt1US3O86CpV-BGvljDSDispWgQge0PaeQ,I will comeback,25,1683677308317,434,849,I,465,421
267,jxjjBbRfE5lkBIVDgPpI8OP8uJEUMXGf3QS6JC-tgJ76Mhs,-0iKrBCCqG5_LxuEMjqylTn7OchUvA7EpeV_eiDDI93IaIU,QjgfJkCI_Mud49PpF-78XRLfIR-qqNnnh0IAw46HXo5Jfo79k7BueLh6YI_Tk4TvCBknsO-WNhfNHQ,TwoMorePL,5551,1683740508810,483,849,I,149,121
268,xgKY9lSxmt66qQYIBRatQ8PwMSriomwihYFhDJD9QeSKWj1B,saot-8jvszo5VtQewsli7hqrXR3HTmrUB4-Mh458UBBO-Ig,HZ1kFYxJitQS2AhfVeA2No8Hg8v4wz8HzRjgiBdvteZLY44QCZPW9im7GT0kJRS7PjNFVB6s-GFboA,GUMAPEYZRULER11,4450,1683739037667,786,849,I,414,387
269,nLAQAq9ctMh_1ZoF056ud9OBGjMvygbghZIVlhwLqyKFSzs,giMooiEpb7n3_7mJZVICB2dYW7w3JxlyvMxlrMLmQXRgoQ,apzBVE6eHJSgunJQBB59xQZph-o3y1cPyJs8hTOvbAopfdon1o9uaMDgGX-OHegcPWv7OJfHAh3dYQ,TwTV lolnukes,22,1683575932000,682,849,I,90,58
270,VEwAjG1LhGJScSyIi3eRBPHA6bdisdlt-VTnh6bH7bN_EZs,-spi-HFQ1hrrVh0U9LhZsBCUNpYZsAV5xBiVqY14ocJTBA,R53PGuk0jDSXnHI8iElungBJCUZn4mBoRrHlm1Tjl6LhwgueXk6qpoKo2onA3IURzI1KqkSpXCl1sQ,TWTV HaderrQ,5671,1683454215000,624,848,I,367,340
271,tdy6Bs5HPjunLJR_ZiEx0MPWLqMdg6zZxhZAepkQqK_TyMc,_no7SUdRtb2F9BEMM5lnZhoggRVMtVpgjoVJ7we4HJMpig,pu8jhZWdWLu1CIeDPMF0xRUZzNJ1YIVYGfjv8ijbmUFkBNj52rOxq7eQN_CbJiT0FuLLFfm0DxIUSA,estrella caida,27,1683734558963,134,848,I,141,125
272,qTyW1xsM5q1Y-wkYZkPivKPpUM_L1T4sjO6EVjm0ZehNMvQ,S0I8dgye_FqDLR3v8VD4iS2vfXwyZRBeE95U5OgMWgiBP_Q,YTF0LZTHz42QMF_sFtUqNLR5oX2tFAb-3PJNbMMQVzlUhp--0RiCTWe5g_ijJYAYUNYMUs6AwMpWhA,WE GO JIIIIIM,1478,1683741173821,627,848,I,313,280
273,P6DsKQAMm6rq_sFyhRJGY9i_T4GVoU6JrbON0gzBpsfcymh_Zh4dnWJjLg,CzW0bLcHM469SzDksxAT3ECSGZ2MktxeS5CHH1ssqLV8YlYbC6pJn7Sd,PiEJZ78Vir-2p1OL7nQ8VetGduU_qzW9FbkdXmwuFS0arpKcdHXXxt1iU3hDhfsEvUef0ORYRqHTCQ,16yo smurf,588,1683741214983,493,847,I,230,207
274,lRol2NK4KDWJKS5h4ziOf2KiD6ebilFDb_bs0t-o9QlVYWdJ,NcVioMEk1lSi11GZWb6QsSONLTsObnhet0-VzSgaT1a9_WV-ybhvExgQ,HpwQDwAQx28BdcdahUDWU7hwZBCz8ApdHm3Qc8vY1UrANaPH57g_e3-RNj6nCcd7zgGr6RfEF27EAw,the pebble,3582,1683742030624,105,847,I,239,205
275,WFYHbvUWuL_QmZezng0uoQP6mxPQnsHss7QAoQkd4VxYHebc,DsXUDOeHs4r6I8Bt816yNqWCfVxPepc1uF64Siw5gnZbtJvFzR33Sfkj,KYY7_lm76oBemllVXOXLWJyWi0eEO7gG2tlJrgVhPwt_miq2G4HJBa5kSnTT1VgB-N7hS16OAVmXkw,de sidere11,3366,1683562484000,639,847,I,246,219
276,4ykGSMyzQpUuoaMS53P-5LYvEiQf9FwL6_sUfzpxlb7peaEW,lr8oLr41MI17QEHsxpNnWdE0G2q8LpmBNrKObkSiQzB1MbhDIJBbA5kQ,BvSrwRVJ4paJMLMNqfsYDkH3KDpCypFUxfNgsSuNlSqX4x1YumuhZr0RPynnZ7tJXBd_A0RmZBZWeA,ISTAYLOWKEYYYYYY,4832,1683565643000,67,846,I,184,127
277,VFYR84rWM3wnsh8Ia3_Nhuh-vIQk6HRYg0gY3ZkIlfflTFyGSNg9lp1YTw,6aLh-V1pkvQyzIXO8iG0vMaln0LAXxn8_iqH1gZTmBoA8pNyGVpgguUM,qEycNfC_nTxKF4H42kJo-OEDo17h2XwGdd7_K0noJjn3CAN123mqkSoBYyL4_dhaidHf1Er3AQCYAA,Dark Spiderman,1637,1683742825557,95,846,I,119,83
278,ihgqOO3Xy4T-bHGspgQugGl9R97Ri4p3g1LG8msjEjDUEXL4ez0Zbd4tEQ,sOGed3uOnJBvIf854K3ebuaKAQLOk3VugQSgOjlkBfY2ZMBlgelnN9qA,EMN6e7UiUv_hYx7b_JHYPYoDVOFJxbpoz0U_UNzFsk8C_clEvbAt0OlXE_1EXeEYL2bB78hNpWiAmg,Piranhaje4,3,1683727899443,55,845,I,106,55
279,rmA38eQuj_kI7YrP2HFst9uCcEeYDmEUqxxvD8FwiHUhqkiioFDLoeX9Nw,uUr0B-zf71d0yDoJ63RD-kg3l_I6Un8n3pQGeSN4rVLV581plxm6U-3A,e0Xu6jtDHstzTte1yIemboxLEOuW81AvL254c215V6nDbszeEsKq3cDPcODZdleSGrBdT9b2HitHXw,XD04,2074,1683723793734,42,845,I,105,54
280,iRCWPbJozS-PmqU6V68ta20MK0bmPQ_KD9Ejv2rKxjFMpYM,0XC11u0hYyufKJSzOtqBSvIr1yddFi3d-FnoS_kmJ7GYeg,IbNhEIcRfGOxu4lGNMQkbpsBIXayAiWyl-ty4hhQgiAp6IE6oKsUPEVPu87xOgiNiapNtiMi2n3v3Q,Biertje,4067,1683230778000,444,845,I,153,126
281,_ZzvfkOMrpeQBTmeTu6DcM9G3Jum0irjzDFhTA3ZZzrkTkFWUr36K229zA,YugpLv_mW1hQtM_l64GWU1P3YhcBW1Q5MaJrB37o1MEJj6LFuwapERjQ,U-PwY1ilwrMPE4IpvISKRAgmWiW9Wdk_yQMaJ-aYOfKGTnox0WGgap0XqPX6wW5sKjVZ63OKZ4H4hQ,SionAra TopTower,3172,1683636837000,117,845,I,158,122
282,VsVtHESCmMTNNtxXmopLAGuFKXe1iZbyOevd3F0SPDJQKvVIR_1MCK8HSg,NNRmSQ3auejX31FTWOV4aDhKeN06FRcQ5A9Ji9DdSsSHPymxAZLaL28U,kQH2797xoKUl-9ySew8ApnCp_0uOrF-M7WxRtJ5XAo3DdoPJ7JZz0vT9HJo9rcIUrgelhMZYTRV4mw,PlagiaT,25,1683571466000,46,845,I,92,54
283,u3NKb5YMF-t0RdJ_jhm7ilgrZcXObyx2zKxqp03jXnysymu8FRcYc7xSLw,bMbf4APAZJO6vC1PQZzvl4oHVT0Oo6gB5eqhBHZx4_I_jJ6xBCF24ps3,YZyfmM7XWtu-tMEPQwtKxtGHJPF4KT0_ZagE-LzeiLsFzTpkjHCavLQI4Eu8kR5hl6HkUrx_uq-0vg,Τoffe,5659,1683559297000,264,845,I,257,235
284,gpBeazFx9ERrE4pYTPeul8kVIogOavJv9a2Rd6730b-Yiws,4pdrN2lOTocEoEQIWBVo7CybCqqs0Vq1uC03VPiVtpAzYw,Cs9fF_9aWwEOdr-UjasWq7CyFeHXiVaM7fJ66TATFTZMe-rhaEwNlMFaQ293Cd-8AMvj4hI1p8N32Q,Elite500,4404,1683464060000,602,844,I,206,177
285,wrjAlcvWoacO9ELodoO3S4WGB1PHf7BXMML_PpPF7URB7l0,T3Ur0sveYIo1I0V421Gm0fiOTPYVrtk5yAm4RkMx4dcJHKc,xl5_NqfFciVuCSIeUkV5EWAE2RZ7i2WPys5IrXILkVPlz3aRwFqolH91rBXcuWsM715HchcmQT9rWg,Zuko22,1629,1683729605395,573,844,I,224,204
286,EQLhNeXrfRp515i2yiJmokK3bi2q3w9BrH6-XpY7Fw1hOq8,-jDFB_eRNfaVN3M6KTr64gdL7G_bincV4aTmaHmmwhUPPxI,a5Fse_f0ZVW254fmNCmy5e0SlqhTkMeia5IpXc7GR5PteRhgUPwD0cRo84SecayTbyFXirIxMyeIGQ,Weaksided player,5769,1683665372356,864,844,I,228,195
287,uZaU6C8ARZHQrBuMY3gTkelPlkadtzMKqMr2Mi8GSpDUUZvQ,Iqi5zMBxP9xIoB9zV5XEoAHoO_nPnpb9b4z4XtBvJX_Ao7aSWcVha1kV,AWyNrXCDtYwvVbzd4kokSmMhE0QDfltqJE-mOwYGNgkFgUo8esQeJbgk8PBKJAQDab-bbt14-AlBpQ,betas enjoyer,939,1683741617696,536,844,I,301,269
288,DUYkDJbePtk5M_xGeqjPKFk8dgCRfeI_3hZ83IdneRh-H5_g,92EXiZGKeRMfpdgwHPM39dCOvfXLB9yjzSLubtM0EJ9xHcxNx4hOGkc2,oz9esyAo_5Kyc-P4dr37hnx0oGPaqwF4PvRo_tzpbzxaH51fmUM9QgGgYrwgUkLrlGeJah0q1nTYnw,UPPER 1 SIX EYES,4652,1683738443557,273,844,I,303,275
289,MLq8vee0JJXwc-eQaJjapd9HrRUDnDOhaHerzvLFsH1TKck,cEjBF8x0BQ1KHeTNH7VjAb5she8B3JSFMKOMVsazzRDg7g,OAKjDAYOs7FQEhx5g7O_Tvxu9dL6_4uQrFF0Jtp2ca46-5NoCrjHTRWF3pLbki4izrdRLBKxdVGVQg,v9 Kamon,1670,1683740932842,436,844,I,125,100
290,4L8mb-XS27TmY_L6mEiHdhKr5SYx1cxq26hxgeeEjTN_hIy7ho7ZWUCzIg,jIkX153A9LYwXwe_8tA9SeMZgxzqad9IV_HXPTmeHEuw_AeSqFyZm-nY,y1mJYoQr18V737ZVYI3Fngsd3a6XkM1W4aKSx4As-5Skoh_IjVrpC9jrw7WkfxpKOA9iTD1AvJid3Q,3stalken16,5493,1683731493187,74,843,I,157,98
291,muZjLA3Qrct9wtRVJ6mVWJ1eHdBGTwwUFTuOnG0PooYSx7A,kZm87FvNAC_mMzlz4dlMoMSw15Pvmg4kVE0vhM2if_NnCQ,TX65Hx7bImNGmPBDSOJ9jHD3cktxfDFx7GD-53e1CPTGckRc9q91L4RbP0hS5XMt_W_OXiIjQXNY9g,MetroArcher,785,1683640977000,817,843,I,188,168
292,dkFKdDfYTIpbD5k3H2RiGxeoaUsWMQYUAN1mLMgw5Ie8CD6Q,1nvG2OzrFIoRmp4m1OAzj1itm4sD60fmvf69myZ67VSXZ1w,VvQ2UfuTADueioPcZwXuDCqLbGyWN6rLqxuhUIymxo9icZ3rjPBmClSCY9AD-me-kjlr-YgtBiYLZg,Harbo,2076,1683735741832,702,842,I,265,229
293,iYOfcNO5V-iJYCTeCzBoaIvBALrMWQdMzN4QJbG_0_AMWoCqg3Ou4dIW6Q,zJctFLZEY6RJMcKwzE-gyeJYzqbVW0S9F9EqUAnTMdmNz0w8sxb5iQyM,Vs4wpkyi80HJpLbBThqeFA9uJA_XJINNJQDiMnPOKriiFsimbF6eHWCKKfeL1TzBw4M7hiOZcLi97Q,HidoAD,22,1683720428419,115,841,I,293,263
294,b9Qj78vLT2D8fJRyCOG2ZTrEzoH9DpqFL_gT1OZse565mhs,32r5Dyu5aovKAph-x9OOeIVKSAoK7DNGVeicOPvTJSNpnQ,XmGt0TGDLI6JeoEx2uTQOBBQ8XHxCsalOQi8u2JWMYvgbClOyNZMpt3dal1S6E2EfRC8-w2XfUcGQA,Alexxanderkyling,4057,1683711222866,129,841,I,144,122
295,w49e29rmXmVgNmoEo-agfJF0PNZPocX9xseUq9NDxlMWZ3jOH2QwIsgtTg,tiEDdzAavmFSfqni-BA26X2Jw_9a9SiojgcDs-frgTbLYEiD01AZDEuq,akmimX773GDRvSoecPDEkcaJD90-_aKCeObg-3pqkAP_dBFCph9tWZBPIlSgow1fALfWkpWYqTg39w,jgchai2,29,1683651430000,39,840,I,70,33
296,r3TIP5HvnPZjDwF4VzcSuuAdLQ3GlVFuDCGYe15wOyN4CvzVuL34erEfNg,yekgnxCseHCXKl_DgqRVXKSdTjWAVKoaSzmkFnnaWD5u0hxfyC6ogDE_,otRz4w-NSF8gDdnvb2B-z-EF7kAbfxodREsEXHMecWKAXDAQWMkNeWC55lS26RGXiO552gi9hQ0-PQ,Desperate Nasus,5414,1683372164000,122,840,I,202,180
297,6I4EcNzDBtruH2aBXJ07tcYlZjXbL25XRVNX7Ht7w9TH9xI,KkcqNcBN26Fqpr855KQQfwIe_bUlAqfVUBO0WJ3u0ogHAQ,0q7SQU0ulWKCtxYxaVq7yLEKapPACx-IjpHxPLXfAMs-JI7sqlL8ydnlW35fY0phyYeg0hOD29df8g,2Horns1Ram,3233,1683742043300,285,840,I,103,72
298,kUn49dgloIS6YNDX3v9sPY83h1Zr6deL7AooCeiu63kpFnhTaVca8AM38w,FGXut2T7OFys2EIjr1eLrcrGTvmLSsw15jBKs16Loc8ClNJmvl0sfZVK,JwInLtObQxabbSN4FhlYKuDrHmEHTYLLLUYOu5BXK1wG_97xjlxIcL3BhkKWl642z1nXYroCfC6k9g,DIMIIL,5766,1683683887713,149,839,I,131,103
299,kq3SUkQkzTuWxfgV-L26NXtrPHy2GL3Dvwr0WOY9e_aYkpg,o3jgRpuIt919wli-zDL9-wNYsdYOD4SfOuuGBUYr3Xtswaw,gjgUxlDYqzz9Lxb8PQGLp4njDQ19Y-Q4a90Ur0M7la5f1zLhyCkohfauIkQqw_Fh-oOMPW5-VC0QOw,Kevin Pearson,5799,1683720258481,1339,837,I,513,484
300,LpPuM8JYWLnYIyiTytLUE9VJ5CvnGP0WZ1IdUh6U3BMsE6k,7jW4VseG16x4xZMCOPIccSCzp_Zaw-tuDgpNBPzw8FvOlA,T80pVfSZ8jRMW84INjyahIh_PLOccgANeDa_2gGyaijefWHYGiDRe_8ONvCTmFo1lq6RGtV78q94mQ,Raisas kitten,5675,1683735882631,481,836,I,160,124
301,i5irobA4un1a1q7kmMOzeXaWiSdtZAAwGqPwiDedTL8XTVw,iWUuWm1i3MKWXZrWjlfB-oCXtWHgM30PDo90hoODfyzC4Q,izOZS8Q5GWVE8WQxgssy45BNV7d4m1Y1p1g94IHEZ5qgPSr-OimO6U5oYhQCvAvb4-TA9eCZ9c0Lng,Aesenar,3022,1683658149000,663,836,I,165,145
302,Hy5ZgeqL-5r7HYrSvibodrDGCFLbkau6PMcPWLYYJNtWkufYY_GnDWQB_g,o7QKsJ2hw29QYwrr2wy5-QULC7hNpRPojOBGxGtV1WmTwEnsgzRWS3sH,Lq3yplL67d5K5iZnLmSPNX9YK0Pn--A5LIWIHSz7I8p_udXko5SYCT7yaDwHxyhTOAJITes3_Aq83w,SQCristian,5744,1683650966000,207,836,I,135,112
303,kKbk3LrgaHHpvTfsKuY8CYMiutTSIZa5CJ7MH299oUs,xZgVtyOaJr1KD2_YG54ibjkoB3xq_dCVwzQD5zTLUg,wiKm_FrLEuOfB_vsjouoHTwTCTIsJ95nwR1HgjRw9HN5NHKu3o3FzVS50gs0DUtMDN3NBn07ntNyIw,SLY BackSteeel2,5663,1683658747040,493,836,I,200,157
304,D4dgQcnAqG2tORax0Nn_LX63B_CF_GT-Jchg43YRCono7nY,cjvci20rHWK62hsm8je4rnEdsWzNAVzHPaq-e4tijk14Pg,WVfeeAU6jYRxZlMAMYOXCIKEH55T2zXwCTQDhkLPTqc-p_DD08ra3wH-aySI2Q1wCrNPqgcp21jdfQ,Caedrels Plant,1242,1683622614000,466,834,I,183,143
305,TVyN1h9ew_6vCrt3Qcd0Xgvx2EyWJRhvR7_W4szqfq5umq2zQlVjK12K2A,QAH78fKJr1S0HVQKD--OlNZV5bwn9P51yYHcT1Vqy_cmC1KhuF3HTU3-,lwZ4SBVLMiFtAipPV_fPSCG2PQLa6pRbS5ZWi-egp6K9_aF4qPtGeilU7bmoywFY4TIiisZ4I0TBEQ,Raccoon Monster,4163,1683739720401,65,834,I,51,15
306,pI-dNX_VVxJOeT0-wdgTV08VmtJgMLNsvvrCwV5QO43hurcT33fkZCLfTA,4dKVELScqMKLUYXpeM9VjfjGtf21Twu_u2FCu7SUJiaH7iW3qwBT_pYl,iuFpco2h3-TQDUGImFLgDxdPG1N4BOK7jJcfaEK1ZL9jSIXPpXjkHmmO1NyqO1aTAzg11PfHF6B0og,A256,5766,1683733122646,146,832,I,201,180
307,tzB1EB9Wj8Zz5AxIwg8YHnq4S_pC1nfi9SrBPDWbv2BKEwy-_9dtvc_WIQ,525DGpyzuHgSJbadTfrRlf0raEndP4ctdc6xyeS6yD4VUELzEc7DrVMx,tM15g27GluH9iGEeTvm_9AMcdNCA5QHi_vRNY0LgwOFVjTLr0yEUbjv9DbYX1mrdPUEbADAFsEVgdg,TwTvlordmardigo,7,1683039499000,57,831,I,162,113
308,D234Tydm76TvH7nB3RF827UeLtWsNdcJ55hgn1PObkXX9F0,tci3-BPRNZwYm7SR42HdWvV-ftCLSFkSvKEtgaktgZzhs38,fZgeu8jLfQVl36lI_zGiOrrebYCHbVWbZI7QVUbmhyimfJiJ6AtxvzDF0OrDCM1bHxt1tPNm8qQBEg,Sewer Rat123,5449,1683733981095,599,831,I,232,193
309,-IdvwEgphLWP0VptZRxxkZ02Bu5lr5N0QfNkV4uvHhYPCfo,oM1WW6EDckJtfYbl_38WwHu8KLDEP4ICSfojoCiqwQOd1co,CYpV-Ko-mmZRZGPa9zcv1vkIUptsQsOhPzc99uD5iWi7QCz6NY0HktQXbMqWTMzlFTiPAhm4iQq1pQ,Sal Price,5021,1683683976687,639,830,I,150,102
310,ebn0ykq-pgDrFFmvFBad2ZvcwzGmcsbiilV00AbRgQdlklQ,38dlGn57KAYA-D5_YENqb9JXydiEyxJHT47WcnqsL1KrDw,2lG88iOzAWxNVI7upT7RNoVkK9wo_wyGPtucZbqKz9p6YO3uEsxiKmXtDz7nSg_omy9xKGFpnvEqVA,AEGIS EIKA,8,1683738034009,729,829,I,248,223
311,6_e3tIPsdNHbFF6vfoz3befq5XyjVPl0fSudF3jLkKOXW-rXW6qr-klh0A,2TEvhDRtB7wMeq9udWKAZI-P8CvaT_zR3reo3-ED0IXqFp4oTQw0JUMg,QPXvEwxkRdE2ynm3OJvmafH988k8QztzqzhiT0ZhN3p0hxL_3YYHYl7nA2wUY6n7ink2Daxjb1U1KA,Saikó,7,1683664986286,53,827,I,75,42
312,c9j0nOynOmi7VrKhsozopmSJMGL5UJsY4tAsGKHJpmoU1O8,Tw5BaPxuMq_A7euBlx7hkGffQtmUBdAGJisDnCSSuSkmxso,PgZnFAfyAdsVsVIi3oOBmC32dXVy4VsYEc8zu09y43fFjQaS8f2GnQtTHp_rgEmrizw4nEkJ41mI_w,Gaunde,2077,1683571603000,362,827,I,128,110
313,6q1X8JQv2BciSiiSjkuiYG8no6ENKk_ub4eCwW4BY04wrSxm,XzWQ-SRtMAye4lqohHiMec8N_cgzB-bt65QLBuf7xiFpE8lK71MQd2T4,42nUbjZcxlG-q9zqIRP1oW6kkbMuu94JKgSNKkSNegU31iETseXlflHJYpQLFQ1_GERQizQKcZ-d7Q,The Bitter Truth,5726,1683476795000,222,827,I,80,46
314,3yKOxQeTWJyfnJwrIYfxJ6ZGDBrWAz-GTYz_xjCpIacMmhHOS4PIRXW1oA,forbL0LRSHcv_B7PcdwAigo7YGR5mnIPfVczYOj9D9bsHJR7FFsiMwdH,7aDvubNWfVOkAdKgJb4Pg6nbsTdzlY7-UPAzRAijpRonV8qVjnBv9iz31e6xI_28XJphdw79bHUKew,Lil Peep,25,1683742030624,79,826,I,349,294
315,ey4JsEAySz8fFQU9uzDiwKHr3VLbQvJGdAPojQD0uljhZQU,n2P8_wO1GUVLFOg7yBQfRxn8-X6M17cOTVNuNrkzel7NwUo,fXA21XqS3oC5_EHOLOZBLM93vzpBejp40NYRuHbTIgsilxXxZf-wNqYIG7OKyn_WDg7ssnAYp0kiNQ,dumb maciek,14,1683739037667,417,826,I,133,108
316,vlR-ATmloCjNAhoezQ-WJL7HQazOTYl2veYSSJMFUhik92k,PUNCdKG2wuunu5kkWMWvP_CkAy3Pdmrk9KA4q-f8SxDxGtU,FOQIpOf4Olexm6b2Yt78uBerXu-WB5d6kg-WwoK1qgEGaocmwPARtypNkbL_zRnJcOuDAmet2jMyvA,i am the gragas,5602,1683571291000,711,826,I,211,186
317,zHklTZfK-bYGp36gDi_4ZlrjbzYTvdALNVXKo8BM4hxEdAM,wOAVieVicKlKuV2zs4dhQpTFzwERw8LGeAhUIbvX88-vMQ,GLvRVj0rp4VK6iuA99XmdhfDSr3y111WYbvimVGZKqIhUmtmopz-BLZcrV7uIFievyXCBE_CFKSWXA,CWL Kaseko,25,1683666657000,348,826,I,375,349
318,JsOWP27_AVCMrBO8RTPecOW0f4rN1oRKXf0-mIvL8d4CR8Y,N_zunU3CcqEOYZXKGKlwiwzL97PsM60LAYudtQEZiGlT5FQ,4jebIyAJBhMRCPIIzivuDNAyQHT11tJsKM22nLCnVB8rtm-t33sgFXLitUHTJFhqj468cjbAW4yuaw,Defflok,5170,1683714877532,510,825,I,190,165
319,R4oWk1rriNCenkPc5qbi8YulfhuC7DTKehZZfTw58HvmkIf-agx24RAvnA,7jWaQVEKUk_IBK5ZVRBMb6H2ErwA43WXc44EjWhKJwSAh8jjii7PlIhK,EiuNgmyAMn6ai7xHBeU3dCOt3P6JHantxcHaVaP9iRx6ucUihfxJhrpkQXC6ViDx7pjNZCVU-g-4fQ,in a heartbeat,3797,1683650348000,82,825,I,131,100
320,NAjlM28dHSKsslZ9Tm5jHhEirDRqP1wukKexK3sZe7rkf2k,PVokCl8zj4820NRq_lhixJgRZsBqaFcyEpF-ULfepU5uGg,RwxmJr_bgflwmQ5y7xEXDaDgax23EZNiCePw2dFot5JYF5pwvOGxQv7WuoUX-i6sbgNAlEKfw0DimA,YellowMoonkey,3785,1683741617696,1425,824,I,510,482
321,v7ELthJTlW1Y4uaBdrKDM6lLssn4vWujZQNMTj-motvPsgE,MX0te75vg7cAw29nMX7cJtO9u4tXdaizJTwjAfG54oMWkR0,JWoXLA81tCxX2j7H0e1EHQMb5P0vIhbEOcVWa8HF3BLYKj_9Hy6e7RAPJav_S7kI2oYmYrVcaFL_LA,bluerzor,1385,1683648301000,496,824,I,247,221
322,RcKd1mAyi3_vvnxd9YqBHN-ZaLoy_KATiwUkLUIitL3lWcpFZEFAWu3W9A,_RDCH_fbdBtKnAqasgznotozQtf7ckbBS-CmvSSihia00cP8LRP3Om05,_2qdUxJ3ciA7WuZDkyfBZY-hU2RmNijOT-sRyoaxWlNE8B7R9XpvbZuNPxQyW0Zn35jpqyFW3sujHw,ShinRyujin3,5767,1683738321424,124,824,I,312,279
323,98XsPPY9u0644ItLOJGbKgrp7Es6vkckQNkXDGSRLtceyV0,B474M0Ve96RM9VE7PTBkzS5Zo-kVMGJA3lWy1WLKvguzSYo,e4n3iaImy1QfsDoeftMs4hMsLLcWnD99LSQRdtF4DsZ_lZ5ZrOK-h3Uigo7Qp304RL0ShodIRtFmmA,TTV White Lotus,4631,1683741966397,1120,824,I,527,500
324,MyC1ro4b5m66sreAVbkxlmkNz7Rw4i291MtNGa4-8imaj5M,rTZaZQXK37lUZN13rzjAcXMBPcjQwSg9whpyBlL_paEdZ20,b4eUi97J5sQu3na3ju0b57jnIQTiDreO8WpfoWhOf2pyWoBDZJKBHkLtUOJq7pb_g3Eoriaq5JFsig,Kusa o Miko,654,1683732326259,838,823,I,426,416
325,R3ztp_lEURmr3oCmrbE7KT0qO0nGm23t92rUQjzYI0OL4qc,YqwJ9Ks9_bm2bXCUoZ0Q27nh1udBpzlrwGUNHGOLaJFKNg,kyNw_z7RKH9GTLVyADwJ5fcuDWS5k5NK6dreg6opBikgYN4iVVjLHc15T5HUpkl5QvKO8rI9btxDRg,only demons,3860,1683732376550,220,823,I,68,46
326,cVaWHKHVD7pQYylf5PNglhkbV9l5nSqDCu39ua2EXr1NtqI,hJRo2m-xT6Y6Y5jerJBVApON_5Y-DVE0E3OuZWuqfGf2SQ,kahjGJejgHaSsCu8nYQcjtwU49GY6E8ZxUU6wzsfOigCPv61T_0xFNcG0L_qJVZzA9QC1tWxLiL4CA,Rïck Grimes,575,1683737489887,941,823,I,344,314
327,x0m4m4Cftl5X4VpZbe3W4XlnzOP-d1Jm-0FFXpNKRC-wWDM,NLWpMYmm0wBHb04k6a53_MGVelJ7HhTl9J9XNF2B7PqXbw,OBEuHCHtsiaKI69MKerxegO--arpS-Ts-uJWUdDhiOHt7jAl-suDIma1l-PQGgjEZkjAyWgRaJHpuQ,GodShiva1,5774,1683490419000,749,823,I,124,100
328,78LgfdXewlaiKxFPejQEwM0lWptb2GQEk1B-Roue5rNMFBQ,CHFljJ5GDHMjoDP0cYVwaqFZptPY6sy_0rT5GR81PnTn_MA,OYBshtAN7bzowgy25f2SevuRw1hqYDBLslL0zkp-xcFKhXgiltKeIjc_QLl7dcYh0Bzq0cYktagwCQ,The Hunger,3025,1683715053327,716,822,I,174,140
329,_BlSQ7EAZ9CwJ5wIDJ3hnD_Vq3VZazWLFDleLcKhy_MiLrNC,IZHxdMsgkEv5fEOlShpgzwWR6tXHWyjmwoFXnHXuFSwAoT9cYIuKV7kk,7cSNkq1sZlHVUkaY8snM5H-bxFSrOrW7HDw2gQvyrJBMuAVzKD1myhYr64sWuWK0_1tuU2-1RNHBgA,TwTv blinkv1,5747,1683219104000,554,822,I,613,588
330,xCuVu3HTcshWqL7u6EdLgJPP8wrwqKEMMCoq88OU5SqQZ4Zz,uHYWwcEuIy2HD_A7MpcUMXa1j4tJgoOsv8WBxKh9uYa18j0,77t0pHJV4Eoc9fBRqkCtdX7wcYJss9HQcvLwi1Sw-sq7GHXo5RkQIb2mNYgxueIS3nmaldBSEvzKig,ocsaV,5641,1683709714649,329,822,I,233,184
331,OU0NYQqZ6v2fGIfAE2JdEQzbbSIYqTqY5wCGmG7YKlWfDI_XTZbrCalHZw,D_OKSCZI8GnY2QnvDDA9zWFLIYgVP_Vv3p9R7UfVzTchjW7KWisbQShh,1ZIQE-mvDSX7zizyzGUBAylm2eQYLocSo-lVNjacw1tk6BQD4YbSIuJJERp2iZ39MhyEwz9tv5ISvA,look around ted ,4079,1683490794000,96,821,I,142,121
332,wfKkC7utRgreGfI83k-yrI_y9m7ieRLIQBtF6ghKfP2rQRg,0-rKRynmyWLUCDduQpCnanpvYV480cIykQT8H2ER-OeT-Q,NA4Gq-YL11MdsvvVAWBM4uB3HwUkfooygp1DXMXkw72bfcQ31cXR0bipBQGaF8JPgtm94n6uY7sVxw,TheRuneLoL,3505,1683636786000,542,821,I,120,97
333,MrL9swU1RuAaMjj2El4-rl_enhMVxxLvITnQzPJO4HRHDGre,-kFqCl9SGoAi92yQkPEW4fgtJh2Z6ZWXAIH0RjpxJKG_iXE-l0hNXGYd,t2cKPAMHjeV47FXTZXrQhw5407gYmubDy5jDfFkueQdvf82zEWB0CTfVfRM7AYZVmmphr_rYpFyU9w,Dj Zifi,1151,1683481773000,83,821,I,106,74
